,Timestamp,RFID,Wedge,Reader,Location,Mouse,Genotype,AssignedWedge,Date,Week,Day,Hour,Minute,Second
6543,7/23/21 20:01,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,20,1,8
6544,7/23/21 19:59,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,7/23/21,Week 1,23-Jul,19,59,59
6545,7/23/21 19:49,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,19,49,42
6546,7/23/21 19:47,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,19,47,35
6547,7/23/21 19:40,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,19,40,46
6548,7/23/21 19:37,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,19,37,23
6549,7/23/21 19:37,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,19,37,6
6550,7/23/21 19:32,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,7/23/21,Week 1,23-Jul,19,32,19
6551,7/23/21 19:30,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,7/23/21,Week 1,23-Jul,19,30,46
6552,7/23/21 19:21,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,19,21,39
6553,7/23/21 19:20,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,19,20,57
6554,7/23/21 18:58,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,58,33
6555,7/23/21 18:53,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,53,4
6556,7/23/21 18:40,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,40,36
6557,7/23/21 18:31,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,31,48
6558,7/23/21 18:27,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,27,51
6559,7/23/21 18:27,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,27,35
6560,7/23/21 18:25,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,25,24
6561,7/23/21 18:25,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,25,8
6562,7/23/21 18:21,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,21,25
6563,7/23/21 18:20,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,20,59
6564,7/23/21 18:17,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,17,54
6565,7/23/21 18:17,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,17,21
6566,7/23/21 18:13,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,13,10
6567,7/23/21 18:12,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,12,29
6568,7/23/21 18:11,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,11,28
6569,7/23/21 18:05,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,5,1
6570,7/23/21 18:01,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,1,11
6571,7/23/21 18:00,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,18,0,35
6572,7/23/21 17:52,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,17,52,15
6573,7/23/21 17:52,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,17,52,1
6574,7/23/21 17:32,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,17,32,12
6575,7/23/21 17:31,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,17,31,53
6576,7/23/21 17:06,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,17,6,54
6577,7/23/21 10:22,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,10,22,9
6578,7/23/21 10:14,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,10,14,7
6579,7/23/21 10:01,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,10,1,15
6580,7/23/21 9:56,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,9,56,26
6581,7/23/21 9:39,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,9,39,14
6582,7/23/21 9:30,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,9,30,30
6583,7/23/21 9:29,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,9,29,4
6584,7/23/21 9:28,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,9,28,50
6585,7/23/21 9:27,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,9,27,11
6586,7/23/21 9:22,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,7/23/21,Week 1,23-Jul,9,22,54
6587,7/23/21 9:21,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,9,21,22
6588,7/23/21 9:18,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,7/23/21,Week 1,23-Jul,9,18,46
6589,7/23/21 9:16,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,7/23/21,Week 1,23-Jul,9,16,18
6590,7/23/21 9:14,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,9,14,26
6591,7/23/21 9:12,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,7/23/21,Week 1,23-Jul,9,12,56
6592,7/23/21 9:04,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,9,4,38
6593,7/23/21 8:48,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,48,35
6594,7/23/21 8:47,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,47,46
6595,7/23/21 8:47,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,47,34
6596,7/23/21 8:45,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,45,55
6597,7/23/21 8:45,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,45,14
6598,7/23/21 8:40,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,40,37
6599,7/23/21 8:34,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,34,12
6600,7/23/21 8:34,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,34,8
6601,7/23/21 8:32,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,32,30
6602,7/23/21 8:28,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,28,36
6603,7/23/21 8:28,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,28,20
6604,7/23/21 8:26,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,26,29
6605,7/23/21 8:25,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,25,19
6606,7/23/21 8:17,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,17,50
6607,7/23/21 8:15,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,15,30
6608,7/23/21 8:13,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,13,20
6609,7/23/21 8:13,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,13,15
6610,7/23/21 8:09,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,9,20
6611,7/23/21 8:09,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,9,5
6612,7/23/21 8:04,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,4,38
6613,7/23/21 8:01,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,1,36
6614,7/23/21 8:01,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,1,34
6615,7/23/21 8:01,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,1,22
6616,7/23/21 8:01,48 48 48 49 50 55 56 54 57,Wedge 6,41,Feeder,3,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,1,0
6617,7/23/21 8:00,48 48 48 49 50 55 56 54 57,Wedge 6,41,Feeder,3,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,0,57
6618,7/23/21 8:00,48 48 48 49 50 55 56 54 57,Wedge 6,41,Feeder,3,C57,Wedge 6,7/23/21,Week 1,23-Jul,8,0,55
6619,7/23/21 7:53,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,7,53,12
6620,7/23/21 7:53,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,7,53,6
6621,7/23/21 7:46,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,7,46,3
6622,7/23/21 7:43,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,7,43,47
6623,7/23/21 7:43,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,7,43,9
6624,7/23/21 7:34,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,7,34,43
6625,7/23/21 7:29,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,7/23/21,Week 1,23-Jul,7,29,48
6626,7/23/21 7:20,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,7/23/21,Week 1,23-Jul,7,20,4
6627,7/23/21 7:19,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,7/23/21,Week 1,23-Jul,7,19,56
6628,7/23/21 7:13,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,7,13,37
6629,7/23/21 7:12,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,7/23/21,Week 1,23-Jul,7,12,20
6630,7/23/21 7:02,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,7,2,45
6631,7/23/21 7:02,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,7,2,36
6632,7/23/21 6:50,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,6,50,41
6633,7/23/21 6:50,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,6,50,20
6634,7/23/21 6:43,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,6,43,33
6635,7/23/21 6:39,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,6,39,5
6636,7/23/21 6:37,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,6,37,36
6637,7/23/21 6:11,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,6,11,34
6638,7/23/21 6:09,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,6,9,55
6639,7/23/21 6:09,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,7/23/21,Week 1,23-Jul,6,9,46
6640,7/23/21 6:09,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,6,9,19
6641,7/23/21 6:07,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,7/23/21,Week 1,23-Jul,6,7,24
6642,7/23/21 6:02,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,6,2,5
6643,7/23/21 5:56,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,56,28
6644,7/23/21 5:56,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,56,27
6645,7/23/21 5:52,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,52,25
6646,7/23/21 5:51,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,51,20
6647,7/23/21 5:50,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,50,23
6648,7/23/21 5:46,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,46,10
6649,7/23/21 5:44,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,44,38
6650,7/23/21 5:42,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,42,32
6651,7/23/21 5:39,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,39,43
6652,7/23/21 5:38,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,38,32
6653,7/23/21 5:36,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,36,34
6654,7/23/21 5:27,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,27,47
6655,7/23/21 5:26,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,26,44
6656,7/23/21 5:22,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,22,51
6657,7/23/21 5:16,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,16,49
6658,7/23/21 5:15,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,15,44
6659,7/23/21 5:12,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,12,51
6660,7/23/21 5:08,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,8,58
6661,7/23/21 5:07,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,7,32
6662,7/23/21 5:06,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,6,12
6663,7/23/21 5:04,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,4,8
6664,7/23/21 5:03,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,3,8
6665,7/23/21 5:02,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,7/23/21,Week 1,23-Jul,5,2,53
6666,7/23/21 4:57,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,57,24
6667,7/23/21 4:53,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,53,44
6668,7/23/21 4:49,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,49,36
6669,7/23/21 4:48,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,48,37
6670,7/23/21 4:47,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,47,25
6671,7/23/21 4:46,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,46,53
6672,7/23/21 4:42,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,42,57
6673,7/23/21 4:41,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,41,39
6674,7/23/21 4:41,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,41,29
6675,7/23/21 4:36,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,36,55
6676,7/23/21 4:36,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,36,50
6677,7/23/21 4:32,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,32,53
6678,7/23/21 4:32,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,32,7
6679,7/23/21 4:31,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,31,26
6680,7/23/21 4:29,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,29,51
6681,7/23/21 4:26,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,26,56
6682,7/23/21 4:26,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,26,13
6683,7/23/21 4:25,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,25,4
6684,7/23/21 4:20,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,20,22
6685,7/23/21 4:20,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,20,21
6686,7/23/21 4:07,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,7,45
6687,7/23/21 4:05,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,5,4
6688,7/23/21 4:01,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,4,1,44
6689,7/23/21 3:57,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,3,57,20
6690,7/23/21 3:55,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,3,55,42
6691,7/23/21 3:55,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,3,55,34
6692,7/23/21 3:55,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,3,55,32
6693,7/23/21 3:55,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,3,55,26
6694,7/23/21 3:54,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,3,54,40
6695,7/23/21 3:53,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,7/23/21,Week 1,23-Jul,3,53,19
6696,7/23/21 3:05,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,7/23/21,Week 1,23-Jul,3,5,19
6697,7/23/21 2:58,48 48 48 48 54 51 55 54 49,Wedge 6,41,Feeder,36,C57,Wedge 6,7/23/21,Week 1,23-Jul,2,58,25
6698,7/23/21 2:37,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,2,37,46
6699,7/23/21 2:37,48 48 48 48 54 51 55 54 55,Wedge 6,41,Feeder,41,C57,Wedge 6,7/23/21,Week 1,23-Jul,2,37,19
6700,7/23/21 2:14,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,2,14,29
6701,7/23/21 2:04,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,2,4,0
6702,7/23/21 1:46,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,1,46,31
6703,7/23/21 1:36,48 48 48 48 54 51 55 54 56,Wedge 6,41,Feeder,25,C57,Wedge 6,7/23/21,Week 1,23-Jul,1,36,59
6704,7/23/21 1:36,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,1,36,7
6705,7/23/21 1:35,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,1,35,53
6706,7/23/21 1:34,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,1,34,57
6707,7/23/21 1:34,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,1,34,17
6708,7/23/21 1:34,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,7/23/21,Week 1,23-Jul,1,34,35
6709,7/23/21 1:33,48 48 48 48 54 51 55 49 49,Wedge 6,41,Feeder,8,C57,Wedge 6,7/23/21,Week 1,23-Jul,1,33,51
6710,7/23/21 1:31,48 48 48 48 54 51 55 57 54,Wedge 6,41,Feeder,45,C57,Wedge 6,7/23/21,Week 1,23-Jul,1,31,34
6711,7/23/21 1:31,48 48 48 48 54 51 55 52 56,Wedge 6,41,Feeder,39,C57,Wedge 6,7/23/21,Week 1,23-Jul,1,31,18
6712,7/23/21 1:30,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,1,30,7
6713,7/23/21 1:25,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,7/23/21,Week 1,23-Jul,1,25,13
6714,7/23/21 1:22,48 48 48 48 54 49 48 49 57,Wedge 6,41,Feeder,24,C57,Wedge 6,7/23/21,Week 1,23-Jul,1,22,22
6715,7/23/21 1:19,48 48 48 49 51 48 50 56 54,Wedge 6,41,Feeder,6,C57,Wedge 6,7/23/21,Week 1,23-Jul,1,19,16
6716,7/23/21 1:13,48 48 48 48 54 51 55 53 49,Wedge 6,41,Feeder,40,C57,Wedge 6,7/23/21,Week 1,23-Jul,1,13,7
